idx,직무(업무명),업무세부내역,Analysis_name,Platfom,Pipeline Name,Pipeline Version,Group,Step,tools,version,CPUs,MEM(G),TIME(hr),nTask(병렬),SIZE(MB),USER,비고
324,커스텀 분석,PWAS,Proteome-Wide Association Study(PWAS),"Olink, Microarray",Inhouse,1.0.0,PWAS_report,PWAS_report,R,4.3.3,8.0,4.0,0.23,1.0,26624.0,,
325,커스텀 분석,PWAS,Proteome-Wide Association Study(PWAS),"Olink, Microarray",Inhouse,1.0.0,MR_coloc,MR_prep_genotype,plink,v1.90b7.2,12.0,12.0,0.08,1.0,7884.8,,
326,커스텀 분석,PWAS,Proteome-Wide Association Study(PWAS),"Olink, Microarray",Inhouse,1.0.0,MR_coloc,OneSampleMR,ivreg,0.6_2,12.0,4.0,0.1,1.0,274.0,,
327,커스텀 분석,PWAS,Proteome-Wide Association Study(PWAS),"Olink, Microarray",Inhouse,1.0.0,MR_coloc,Colocalization,coloc,5.2.3,16.0,4.0,0.12,1.0,3481.6,,
328,커스텀 분석,PWAS,Proteome-Wide Association Study(PWAS),"Olink, Microarray",Inhouse,1.0.0,MR_coloc,MR_plot,R,4.3.3,12.0,4.0,0.11,1.0,102.0,,
329,커스텀 분석,PWAS,Proteome-Wide Association Study(PWAS),"Olink, Microarray",Inhouse,1.0.0,MR_coloc,Coloc_Locuszoom,locuszoom,1.4,16.0,4.0,3.4,1.0,112.0,,
330,커스텀 분석,PWAS,Proteome-Wide Association Study(PWAS),"Olink, Microarray",Inhouse,1.0.0,MR_coloc,Protein_anno,R,4.3.3,2.0,4.0,0.01,1.0,0.03,,
331,커스텀 분석,PWAS,Proteome-Wide Association Study(PWAS),"Olink, Microarray",Inhouse,1.0.0,MR_coloc,SNP_anno,snpEff,4.2,2.0,4.0,0.02,1.0,1.0,,
332,커스텀 분석,PWAS,Proteome-Wide Association Study(PWAS),"Olink, Microarray",Inhouse,1.0.0,MR_coloc,MR_Coloc_Report,R,4.3.3,2.0,4.0,0.01,1.0,87.0,,
333,커스텀 분석,모델링 및 시뮬레이션 ,Kinics-ICS,Axiom Microarray,Inhouse,1.0.0,ICS,plinkQC,"plink1.9
perl","v1.90b7.2
v5.16.3",2.0,4.0,0.1,1.0,65.0,"박윤기,서윤지",391ea 기준
334,커스텀 분석,모델링 및 시뮬레이션 ,Kinics-ICS,Axiom Microarray,Inhouse,1.0.0,ICS,Phasing,Shapeit,v2.r904,2.0,8.0,2.0,22.0,47.0,,
335,커스텀 분석,모델링 및 시뮬레이션 ,Kinics-ICS,Axiom Microarray,Inhouse,1.0.0,ICS,makeIBSvalue,python,3.6.8,2.0,8.0,30.0,22.0,250.0,,
336,커스텀 분석,모델링 및 시뮬레이션 ,Kinics-ICS,Axiom Microarray,Inhouse,1.0.0,ICS,makeICSsegment,python,3.6.8,2.0,4.0,1.0,682.0,1536.0,,
337,커스텀 분석,모델링 및 시뮬레이션 ,Kinics-ICS,Axiom Microarray,Inhouse,1.0.0,ICS,ICSintegration,"python
R","3.6.8
4.0.5",2.0,1.0,0.5,1.0,110.0,,
338,커스텀 분석,모델링 및 시뮬레이션 ,Kinics-ICS,Axiom Microarray,Inhouse,1.0.0,ICS,makePlots,R,4.0.5,1.0,1.0,0.1,1.0,1.0,,
